164,122
164,123
164,124
164,125
164,126
164,127
164,128
164,129
164,130
164,131
164,132
164,133
164,134
164,135
164,136
164,137
164,138
164,139
180,105
180,106
180,107
180,108
180,109
180,110
180,111
180,112
180,113
180,114
180,115
180,116
180,117
180,118
180,119
180,120
180,121
180,122
180,123
180,124
180,125
180,126
180,127
180,128
180,129
180,130
180,131
180,132
180,133
180,134
180,135
180,136
180,137
180,138
180,139
196,105
196,106
196,107
196,108
196,109
196,110
196,111
196,112
196,113
196,114
196,115
196,116
196,117
196,118
196,119
196,120
196,121
196,122
196,123
196,124
196,125
196,126
196,127
196,128
196,129
196,130
196,131
196,132
196,133
196,134
196,135
196,136
196,137
196,138
196,139
212,105
212,106
212,107
212,108
212,109
212,110
212,111
212,112
212,113
212,114
212,115
212,116
212,117
212,118
212,119
212,120
212,121
212,122
212,123
212,124
212,125
212,126
212,127
212,128
212,129
212,130
212,131
212,132
212,133
212,134
212,135
212,136
212,137
212,138
212,139
228,105
228,106
228,107
228,108
228,109
228,110
228,111
228,112
228,113
228,114
228,115
228,116
228,117
228,118
228,119
228,120
228,121
228,122
228,123
228,124
228,125
228,126
228,127
228,128
228,129
228,130
228,131
228,132
228,133
228,134
228,135
228,136
228,137
228,138
228,139
2,105
2,106
2,107
2,108
2,109
2,110
2,111
2,112
2,113
2,114
2,115
2,116
2,117
2,118
2,119
2,120
2,121
2,122
2,123
2,124
2,125
2,126
2,127
2,128
2,129
2,130
2,131
2,132
2,133
2,134
2,135
2,136
2,137
2,138
2,139
18,105
18,106
18,107
18,108
18,109
18,110
18,111
18,112
18,113
18,114
18,115
18,116
18,117
18,118
18,119
18,120
18,121
18,122
18,123
18,124
18,125
18,126
18,127
18,128
18,129
18,130
18,131
18,132
18,133
18,134
18,135
18,136
18,137
18,138
18,139
34,105
34,106
34,107
34,108
34,109
34,110
34,111
34,112
34,113
34,114
34,115
34,116
34,117
34,118
34,119
34,120
34,121
34,122
34,123
34,124
34,125
34,126
34,127
34,128
34,129
34,130
34,131
34,132
34,133
34,134
34,135
34,136
34,137
34,138
34,139
50,105
50,106
50,107
50,108
50,109
50,110
50,111
50,112
50,113
50,114
50,115
50,116
50,117
50,118
50,119
50,120
50,121
50,122
50,123
50,124
50,125
50,126
50,127
50,128
50,129
50,130
50,131
50,132
50,133
50,134
50,135
50,136
50,137
50,138
50,139
66,105
66,106
66,107
66,108
66,109
66,110
66,111
66,112
66,113
66,114
66,115
66,116
66,117
66,118
66,119
66,120
66,121
66,122
66,123
66,124
66,125
66,126
66,127
66,128
66,129
66,130
66,131
66,132
66,133
66,134
66,135
66,136
66,137
66,138
66,139
82,105
82,106
82,107
82,108
82,109
82,110
82,111
82,112
82,113
82,114
82,115
82,116
82,117
82,118
82,119
82,120
82,121
82,122
82,123
82,124
82,125
82,126
82,127
82,128
82,129
82,130
82,131
82,132
82,133
82,134
82,135
82,136
82,137
82,138
82,139
91,105
91,106
91,107
91,108
91,109
91,110
91,111
91,112
91,113
91,114
91,115
91,116
91,117
91,118
91,119
91,120
91,121
91,122
91,123
91,124
91,125
91,126
91,127
91,128
91,129
91,130
91,131
91,132
91,133
91,134
91,135
91,136
91,137
91,138
91,139
107,105
107,106
107,107
107,108
107,109
107,110
107,111
107,112
107,113
107,114
107,115
107,116
107,117
107,118
107,119
107,120
107,121
107,122
107,123
107,124
107,125
107,126
107,127
107,128
107,129
107,130
107,131
107,132
107,133
107,134
107,135
107,136
107,137
107,138
107,139
123,105
123,106
123,107
123,108
123,109
123,110
123,111
123,112
123,113
123,114
123,115
123,116
123,117
123,118
123,119
123,120
123,121
123,122
123,123
123,124
123,125
123,126
123,127
123,128
123,129
123,130
123,131
123,132
123,133
123,134
123,135
123,136
123,137
123,138
123,139
139,105
139,106
139,107
139,108
139,109
139,110
139,111
139,112
139,113
139,114
139,115
139,116
139,117
139,118
139,119
139,120
139,121
139,122
139,123
139,124
139,125
139,126
139,127
139,128
139,129
139,130
139,131
139,132
139,133
139,134
139,135
139,136
139,137
139,138
139,139
155,105
155,106
155,107
155,108
155,109
155,110
155,111
155,112
155,113
155,114
155,115
155,116
155,117
155,118
155,119
155,120
155,121
155,122
155,123
155,124
155,125
155,126
155,127
155,128
155,129
155,130
155,131
155,132
155,133
155,134
155,135
155,136
155,137
155,138
155,139
171,105
171,106
171,107
171,108
171,109
171,110
171,111
171,112
171,113
171,114
171,115
171,116
171,117
171,118
171,119
171,120
171,121
171,122
171,123
171,124
171,125
171,126
171,127
171,128
171,129
171,130
171,131
171,132
171,133
171,134
171,135
171,136
171,137
171,138
171,139
187,105
187,106
187,107
187,108
187,109
187,110
187,111
187,112
187,113
187,114
187,115
187,116
187,117
187,118
187,119
187,120
187,121
187,122
187,123
187,124
187,125
187,126
187,127
187,128
187,129
187,130
187,131
187,132
187,133
187,134
187,135
187,136
187,137
187,138
187,139
203,105
203,106
203,107
203,108
203,109
203,110
203,111
203,112
203,113
203,114
203,115
203,116
203,117
203,118
203,119
203,120
203,121
203,122
203,123
203,124
203,125
203,126
203,127
203,128
203,129
203,130
203,131
203,132
203,133
203,134
203,135
203,136
203,137
203,138
203,139
219,105
219,106
219,107
219,108
219,109
219,110
219,111
219,112
219,113
219,114
219,115
219,116
219,117
219,118
219,119
219,120
219,121
219,122
219,123
219,124
219,125
219,126
219,127
219,128
219,129
219,130
219,131
219,132
219,133
219,134
219,135
219,136
219,137
219,138
219,139
9,105
9,106
9,107
9,108
9,109
9,110
9,111
9,112
9,113
9,114
9,115
9,116
9,117
9,118
9,119
9,120
9,121
9,122
9,123
9,124
9,125
9,126
9,127
9,128
9,129
9,130
9,131
9,132
9,133
9,134
9,135
9,136
9,137
9,138
9,139
25,105
25,106
25,107
25,108
25,109
25,110
25,111
25,112
25,113
25,114
25,115
25,116
25,117
25,118
25,119
25,120
25,121
25,122
25,123
25,124
25,125
25,126
25,127
25,128
25,129
25,130
25,131
25,132
25,133
25,134
25,135
25,136
25,137
25,138
25,139
41,105
41,106
41,107
41,108
41,109
41,110
41,111
41,112
41,113
41,114
41,115
41,116
41,117
41,118
41,119
41,120
41,121
41,122
41,123
41,124
41,125
41,126
41,127
41,128
41,129
41,130
41,131
41,132
41,133
41,134
41,135
41,136
41,137
41,138
41,139
57,105
57,106
57,107
57,108
57,109
57,110
57,111
57,112
57,113
57,114
57,115
57,116
57,117
57,118
57,119
57,120
57,121
57,122
57,123
57,124
57,125
57,126
57,127
57,128
57,129
57,130
57,131
57,132
57,133
57,134
57,135
57,136
57,137
57,138
57,139
73,105
73,106
73,107
73,108
73,109
73,110
73,111
73,112
73,113
73,114
73,115
73,116
73,117
73,118
73,119
73,120
73,121
73,122
73,123
73,124
73,125
73,126
73,127
73,128
73,129
73,130
73,131
73,132
73,133
73,134
73,135
73,136
73,137
73,138
73,139
89,105
89,106
89,107
89,108
89,109
89,110
89,111
89,112
89,113
89,114
89,115
89,116
89,117
89,118
89,119
89,120
89,121
89,122
89,123
89,124
89,125
89,126
89,127
89,128
89,129
89,130
89,131
89,132
89,133
89,134
89,135
89,136
89,137
89,138
89,139
98,105
98,106
98,107
98,108
98,109
98,110
98,111
98,112
98,113
98,114
98,115
98,116
98,117
98,118
98,119
98,120
98,121
98,122
98,123
98,124
98,125
98,126
98,127
98,128
98,129
98,130
98,131
98,132
98,133
98,134
98,135
98,136
98,137
98,138
98,139
114,105
114,106
114,107
114,108
114,109
114,110
114,111
114,112
114,113
114,114
114,115
114,116
114,117
114,118
114,119
114,120
114,121
114,122
114,123
114,124
114,125
114,126
114,127
114,128
114,129
114,130
114,131
114,132
114,133
114,134
114,135
114,136
114,137
114,138
114,139
130,105
130,106
130,107
130,108
130,109
130,110
130,111
130,112
130,113
130,114
130,115
130,116
130,117
130,118
130,119
130,120
130,121
130,122
130,123
130,124
130,125
130,126
130,127
130,128
130,129
130,130
130,131
130,132
130,133
130,134
130,135
130,136
130,137
130,138
130,139
146,105
146,106
146,107
146,108
146,109
146,110
146,111
146,112
146,113
146,114
146,115
146,116
146,117
146,118
146,119
146,120
146,121
146,122
146,123
146,124
146,125
146,126
146,127
146,128
146,129
146,130
146,131
146,132
146,133
146,134
146,135
146,136
146,137
146,138
146,139
162,105
162,106
162,107
162,108
162,109
162,110
162,111
162,112
162,113
162,114
162,115
162,116
162,117
162,118
162,119
162,120
162,121
162,122
162,123
162,124
162,125
162,126
162,127
162,128
162,129
162,130
162,131
162,132
162,133
162,134
162,135
162,136
162,137
162,138
162,139
178,105
178,106
178,107
178,108
178,109
178,110
178,111
178,112
178,113
178,114
178,115
178,116
178,117
178,118
178,119
178,120
178,121
178,122
178,123
178,124
178,125
178,126
178,127
178,128
178,129
178,130
178,131
178,132
178,133
178,134
178,135
178,136
178,137
178,138
178,139
194,105
194,106
194,107
194,108
194,109
194,110
194,111
194,112
194,113
194,114
194,115
194,116
194,117
194,118
194,119
194,120
194,121
194,122
194,123
194,124
194,125
194,126
194,127
194,128
194,129
194,130
194,131
194,132
194,133
194,134
194,135
194,136
194,137
194,138
194,139
210,105
210,106
210,107
210,108
210,109
210,110
210,111
210,112
210,113
210,114
210,115
210,116
210,117
210,118
210,119
210,120
210,121
210,122
210,123
210,124
210,125
210,126
210,127
210,128
210,129
210,130
210,131
210,132
210,133
210,134
210,135
210,136
210,137
210,138
210,139
226,105
226,106
226,107
226,108
226,109
226,110
226,111
226,112
226,113
226,114
226,115
226,116
226,117
226,118
226,119
226,120
226,121
226,122
226,123
226,124
226,125
226,126
226,127
226,128
226,129
226,130
226,131
226,132
226,133
226,134
226,135
226,136
226,137
226,138
226,139
16,105
16,106
16,107
16,108
16,109
16,110
16,111
16,112
16,113
16,114
16,115
16,116
16,117
16,118
16,119
16,120
16,121
16,122
16,123
16,124
16,125
16,126
16,127
16,128
16,129
16,130
16,131
16,132
16,133
16,134
16,135
16,136
16,137
16,138
16,139
32,105
32,106
32,107
32,108
32,109
32,110
32,111
32,112
32,113
32,114
32,115
32,116
32,117
32,118
32,119
32,120
32,121
32,122
32,123
32,124
32,125
32,126
32,127
32,128
32,129
32,130
32,131
32,132
32,133
32,134
32,135
32,136
32,137
32,138
32,139
48,105
48,106
48,107
48,108
48,109
48,110
48,111
48,112
48,113
48,114
48,115
48,116
48,117
48,118
48,119
48,120
48,121
48,122
48,123
48,124
48,125
48,126
48,127
48,128
48,129
48,130
48,131
48,132
48,133
48,134
48,135
48,136
48,137
48,138
48,139
64,105
64,106
64,107
64,108
64,109
64,110
64,111
64,112
64,113
64,114
64,115
64,116
64,117
64,118
64,119
64,120
64,121
64,122
64,123
64,124
64,125
64,126
64,127
64,128
64,129
64,130
64,131
64,132
64,133
64,134
64,135
64,136
64,137
64,138
64,139
80,105
80,106
80,107
80,108
80,109
80,110
80,111
80,112
80,113
80,114
80,115
80,116
80,117
80,118
80,119
80,120
80,121
80,122
80,123
80,124
80,125
80,126
80,127
80,128
80,129
80,130
80,131
80,132
80,133
80,134
80,135
80,136
80,137
80,138
80,139
105,105
105,106
105,107
105,108
105,109
105,110
105,111
105,112
105,113
105,114
105,115
105,116
105,117
105,118
105,119
105,120
105,121
105,122
105,123
105,124
105,125
105,126
105,127
105,128
105,129
105,130
105,131
105,132
105,133
105,134
105,135
105,136
105,137
105,138
105,139
121,105
121,106
121,107
121,108
121,109
121,110
121,111
121,112
121,113
121,114
121,115
121,116
121,117
121,118
121,119
121,120
121,121
121,122
121,123
121,124
121,125
121,126
121,127
121,128
121,129
121,130
121,131
121,132
121,133
121,134
121,135
121,136
121,137
121,138
121,139
137,105
137,106
137,107
137,108
137,109
137,110
137,111
137,112
137,113
137,114
137,115
137,116
137,117
137,118
137,119
137,120
137,121
137,122
137,123
137,124
137,125
137,126
137,127
137,128
137,129
137,130
137,131
137,132
137,133
137,134
137,135
137,136
137,137
137,138
137,139
153,105
153,106
153,107
153,108
153,109
153,110
153,111
153,112
153,113
153,114
153,115
153,116
153,117
153,118
153,119
153,120
153,121
153,122
153,123
153,124
153,125
153,126
153,127
153,128
153,129
153,130
153,131
153,132
153,133
153,134
153,135
153,136
153,137
153,138
153,139
169,105
169,106
169,107
169,108
169,109
169,110
169,111
169,112
169,113
169,114
169,115
169,116
169,117
169,118
169,119
169,120
169,121
169,122
169,123
169,124
169,125
169,126
169,127
169,128
169,129
169,130
169,131
169,132
169,133
169,134
169,135
169,136
169,137
169,138
169,139
185,105
185,106
185,107
185,108
185,109
185,110
185,111
185,112
185,113
185,114
185,115
185,116
185,117
185,118
185,119
185,120
185,121
185,122
185,123
185,124
185,125
185,126
185,127
185,128
185,129
185,130
185,131
185,132
185,133
185,134
185,135
185,136
185,137
185,138
185,139
201,105
201,106
201,107
201,108
201,109
201,110
201,111
201,112
201,113
201,114
201,115
201,116
201,117
201,118
201,119
201,120
201,121
201,122
201,123
201,124
201,125
201,126
201,127
201,128
201,129
201,130
201,131
201,132
201,133
201,134
201,135
201,136
201,137
201,138
201,139
217,105
217,106
217,107
217,108
217,109
217,110
217,111
217,112
217,113
217,114
217,115
217,116
217,117
217,118
217,119
217,120
217,121
217,122
217,123
217,124
217,125
217,126
217,127
217,128
217,129
217,130
217,131
217,132
217,133
217,134
217,135
217,136
217,137
217,138
217,139
233,105
233,106
233,107
233,108
233,109
233,110
233,111
233,112
233,113
233,114
233,115
233,116
233,117
233,118
233,119
233,120
233,121
233,122
233,123
233,124
233,125
233,126
233,127
233,128
233,129
233,130
233,131
233,132
233,133
233,134
233,135
233,136
233,137
233,138
233,139
7,105
7,106
7,107
7,108
7,109
7,110
7,111
7,112
7,113
7,114
7,115
7,116
7,117
7,118
7,119
7,120
7,121
7,122
7,123
7,124
7,125
7,126
7,127
7,128
7,129
7,130
7,131
7,132
7,133
7,134
7,135
7,136
7,137
7,138
7,139
23,105
23,106
23,107
23,108
23,109
23,110
23,111
23,112
23,113
23,114
23,115
23,116
23,117
23,118
23,119
23,120
23,121
23,122
23,123
23,124
23,125
23,126
23,127
23,128
23,129
23,130
23,131
23,132
23,133
23,134
23,135
23,136
23,137
23,138
23,139
39,105
39,106
39,107
39,108
39,109
39,110
39,111
39,112
39,113
39,114
39,115
39,116
39,117
39,118
39,119
39,120
39,121
39,122
39,123
39,124
39,125
39,126
39,127
39,128
39,129
39,130
39,131
39,132
39,133
39,134
39,135
39,136
39,137
39,138
39,139
55,105
55,106
55,107
55,108
55,109
55,110
55,111
55,112
55,113
55,114
55,115
55,116
55,117
55,118
55,119
55,120
55,121
55,122
55,123
55,124
55,125
55,126
55,127
55,128
55,129
55,130
55,131
55,132
55,133
55,134
55,135
55,136
55,137
55,138
55,139
71,105
71,106
71,107
71,108
71,109
71,110
71,111
71,112
71,113
71,114
71,115
71,116
71,117
71,118
71,119
71,120
71,121
71,122
71,123
71,124
71,125
71,126
71,127
71,128
71,129
71,130
71,131
71,132
71,133
71,134
71,135
71,136
71,137
71,138
71,139
87,105
87,106
87,107
87,108
87,109
87,110
87,111
87,112
87,113
87,114
87,115
87,116
87,117
87,118
87,119
87,120
87,121
87,122
87,123
87,124
87,125
87,126
87,127
87,128
87,129
87,130
87,131
87,132
87,133
87,134
87,135
87,136
87,137
87,138
87,139
96,105
96,106
96,107
96,108
96,109
96,110
96,111
96,112
96,113
96,114
96,115
96,116
96,117
96,118
96,119
96,120
96,121
96,122
96,123
96,124
96,125
96,126
96,127
96,128
96,129
96,130
96,131
96,132
96,133
96,134
96,135
96,136
96,137
96,138
96,139
112,105
112,106
112,107
112,108
112,109
112,110
112,111
112,112
112,113
112,114
112,115
112,116
112,117
112,118
112,119
112,120
112,121
112,122
112,123
112,124
112,125
112,126
112,127
112,128
112,129
112,130
112,131
112,132
112,133
112,134
112,135
112,136
112,137
112,138
112,139
128,105
128,106
128,107
128,108
128,109
128,110
128,111
128,112
128,113
128,114
128,115
128,116
128,117
128,118
128,119
128,120
128,121
128,122
128,123
128,124
128,125
128,126
128,127
128,128
128,129
128,130
128,131
128,132
128,133
128,134
128,135
128,136
128,137
128,138
128,139
144,105
144,106
144,107
144,108
144,109
144,110
144,111
144,112
144,113
144,114
144,115
144,116
144,117
144,118
144,119
144,120
144,121
144,122
144,123
144,124
144,125
144,126
144,127
144,128
144,129
144,130
144,131
144,132
144,133
144,134
144,135
144,136
144,137
144,138
144,139
160,105
160,106
160,107
160,108
160,109
160,110
160,111
160,112
160,113
160,114
160,115
160,116
160,117
160,118
160,119
160,120
160,121
160,122
160,123
160,124
160,125
160,126
160,127
160,128
160,129
160,130
160,131
160,132
160,133
160,134
160,135
160,136
160,137
160,138
160,139
176,105
176,106
176,107
176,108
176,109
176,110
176,111
176,112
176,113
176,114
176,115
176,116
176,117
176,118
176,119
176,120
176,121
176,122
176,123
176,124
176,125
176,126
176,127
176,128
176,129
176,130
176,131
176,132
176,133
176,134
176,135
176,136
176,137
176,138
176,139
192,105
192,106
192,107
192,108
192,109
192,110
192,111
192,112
192,113
192,114
192,115
192,116
192,117
192,118
192,119
192,120
192,121
192,122
192,123
192,124
192,125
192,126
192,127
192,128
192,129
192,130
192,131
192,132
192,133
192,134
192,135
192,136
192,137
192,138
192,139
