path,row
198,71
198,72
198,73
198,74
198,75
198,76
198,77
198,78
198,79
198,80
198,81
198,82
198,83
198,84
198,85
198,86
198,87
198,88
198,89
198,90
198,91
198,92
198,93
198,94
198,95
198,96
198,97
198,98
198,99
198,100
198,101
198,102
198,103
198,104
198,140
198,141
198,142
198,143
198,144
198,145
198,146
198,147
198,148
198,149
198,150
198,151
198,152
198,153
198,154
198,155
198,156
198,157
198,158
198,159
198,160
198,161
198,162
198,163
198,164
198,165
198,166
198,167
198,168
198,169
198,170
198,171
198,172
198,173
198,174
198,175
198,176
198,177
198,178
198,179
198,180
198,181
198,182
198,183
214,60
214,61
214,62
214,63
214,64
214,65
214,66
214,67
214,68
214,69
214,70
214,71
214,72
214,73
214,74
214,75
214,76
214,77
214,78
214,79
214,80
214,81
214,82
214,83
214,84
214,85
214,86
214,87
214,88
214,89
214,90
214,91
214,92
214,93
214,94
214,95
214,96
214,97
214,98
214,99
214,100
214,101
214,102
214,103
214,104
214,140
214,141
214,142
214,143
214,144
214,145
214,146
214,147
214,148
214,149
214,150
214,151
214,152
214,153
214,154
214,155
214,156
214,157
214,158
214,159
214,160
214,161
214,162
214,163
214,164
214,165
214,166
214,167
214,168
214,169
214,170
214,171
214,172
214,173
214,174
214,175
214,176
214,177
214,178
214,179
214,180
214,181
214,182
214,183
214,184
230,61
230,62
230,63
230,64
230,65
230,66
230,67
230,68
230,69
230,70
230,71
230,72
230,73
230,74
230,75
230,76
230,77
230,78
230,79
230,80
230,81
230,82
230,83
230,84
230,85
230,86
230,87
230,88
230,89
230,90
230,91
230,92
230,93
230,94
230,95
230,96
230,97
230,98
230,99
230,100
230,101
230,102
230,103
230,104
230,140
230,141
230,142
230,143
230,144
230,145
230,146
230,147
230,148
230,149
230,150
230,151
230,152
230,153
230,154
230,155
230,156
230,157
230,158
230,159
230,160
230,161
230,162
230,163
230,164
230,165
230,166
230,167
230,168
230,169
230,170
230,171
230,172
230,173
230,174
230,175
230,176
230,177
230,178
230,179
230,180
230,181
230,182
230,183
230,184
4,61
4,62
4,63
4,64
4,65
4,66
4,67
4,68
4,69
4,70
4,71
4,72
4,73
4,74
4,75
4,76
4,77
4,78
4,79
4,80
4,81
4,82
4,83
4,84
4,85
4,86
4,87
4,88
4,89
4,90
4,91
4,92
4,93
4,94
4,95
4,96
4,97
4,98
4,99
4,100
4,101
4,102
4,103
4,104
4,140
4,141
4,142
4,143
4,144
4,145
4,146
4,147
4,148
4,149
4,150
4,151
4,152
4,153
4,154
4,155
4,156
4,157
4,158
4,159
4,160
4,161
4,162
4,163
4,164
4,165
4,166
4,167
4,168
4,169
4,170
4,171
4,172
4,173
4,174
4,175
4,176
4,177
4,178
4,179
4,180
4,181
4,182
4,183
20,61
20,62
20,63
20,64
20,65
20,66
20,67
20,68
20,69
20,70
20,71
20,72
20,73
20,74
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,88
20,89
20,90
20,91
20,92
20,93
20,94
20,95
20,96
20,97
20,98
20,99
20,100
20,101
20,102
20,103
20,104
20,140
20,141
20,142
20,143
20,144
20,145
20,146
20,147
20,148
20,149
20,150
20,151
20,152
20,153
20,154
20,155
20,156
20,157
20,158
20,159
20,160
20,161
20,162
20,163
20,164
20,165
20,166
20,167
20,168
20,169
20,170
20,171
20,172
20,173
20,174
20,175
20,176
20,177
20,178
20,179
20,180
20,181
20,182
20,183
36,60
36,61
36,62
36,63
36,64
36,65
36,66
36,67
36,68
36,69
36,70
36,71
36,72
36,73
36,74
36,75
36,76
36,77
36,78
36,79
36,80
36,81
36,82
36,83
36,84
36,85
36,86
36,87
36,88
36,89
36,90
36,91
36,92
36,93
36,94
36,95
36,96
36,97
36,98
36,99
36,100
36,101
36,102
36,103
36,104
36,140
36,141
36,142
36,143
36,144
36,145
36,146
36,147
36,148
36,149
36,150
36,151
36,152
36,153
36,154
36,155
36,156
36,157
36,158
36,159
36,160
36,161
36,162
36,163
36,164
36,165
36,166
36,167
36,168
36,169
36,170
36,171
36,172
36,173
36,174
36,175
36,176
36,177
36,178
36,179
36,180
36,181
36,182
36,183
36,184
52,60
52,61
52,62
52,63
52,64
52,65
52,66
52,67
52,68
52,69
52,70
52,71
52,72
52,73
52,74
52,75
52,76
52,77
52,78
52,79
52,80
52,81
52,82
52,83
52,84
52,85
52,86
52,87
52,88
52,89
52,90
52,91
52,92
52,93
52,94
52,95
52,96
52,97
52,98
52,99
52,100
52,101
52,102
52,103
52,104
52,140
52,141
52,142
52,143
52,144
52,145
52,146
52,147
52,148
52,149
52,150
52,151
52,152
52,153
52,154
52,155
52,156
52,157
52,158
52,159
52,160
52,161
52,162
52,163
52,164
52,165
52,166
52,167
52,168
52,169
52,170
52,171
52,172
52,173
52,174
52,175
52,176
52,177
52,178
52,179
52,180
52,181
52,182
52,183
68,60
68,61
68,62
68,63
68,64
68,65
68,66
68,67
68,68
68,69
68,70
68,71
68,72
68,73
68,74
68,75
68,76
68,77
68,78
68,79
68,80
68,81
68,82
68,83
68,84
68,85
68,86
68,87
68,88
68,89
68,90
68,91
68,92
68,93
68,94
68,95
68,96
68,97
68,98
68,99
68,100
68,101
68,102
68,103
68,104
68,140
68,141
68,142
68,143
68,144
68,145
68,146
68,147
68,148
68,149
68,150
68,151
68,152
68,153
68,154
68,155
68,156
68,157
68,158
68,159
68,160
68,161
68,162
68,163
68,164
68,165
68,166
68,167
68,168
68,169
68,170
68,171
68,172
68,173
68,174
68,175
68,176
68,177
68,178
68,179
68,180
68,181
68,182
68,183
68,184
84,60
84,61
84,62
84,63
84,64
84,65
84,66
84,67
84,68
84,69
84,70
84,71
84,72
84,73
84,74
84,75
84,76
84,77
84,78
84,79
84,80
84,81
84,82
84,83
84,84
84,85
84,86
84,87
84,88
84,89
84,90
84,91
84,92
84,93
84,94
84,95
84,96
84,97
84,98
84,99
84,100
84,101
84,102
84,103
84,104
84,140
84,141
84,142
84,143
84,144
84,145
84,146
84,147
84,148
84,149
84,150
84,151
84,152
84,153
84,154
84,155
84,156
84,157
84,158
84,159
84,160
84,161
84,162
84,163
84,164
84,165
84,166
84,167
84,168
84,169
84,170
84,171
84,172
84,173
84,174
84,175
84,176
84,177
84,178
84,179
84,180
84,181
84,182
84,183
93,61
93,62
93,63
93,64
93,65
93,66
93,67
93,68
93,69
93,70
93,71
93,72
93,73
93,74
93,75
93,76
93,77
93,78
93,79
93,80
93,81
93,82
93,83
93,84
93,85
93,86
93,87
93,88
93,89
93,90
93,91
93,92
93,93
93,94
93,95
93,96
93,97
93,98
93,99
93,100
93,101
93,102
93,103
93,104
93,140
93,141
93,142
93,143
93,144
93,145
93,146
93,147
93,148
93,149
93,150
93,151
93,152
93,153
93,154
93,155
93,156
93,157
93,158
93,159
93,160
93,161
93,162
93,163
93,164
93,165
93,166
93,167
93,168
93,169
93,170
93,171
93,172
93,173
93,174
93,175
93,176
93,177
93,178
93,179
93,180
93,181
93,182
93,183
93,184
109,61
109,62
109,63
109,64
109,65
109,66
109,67
109,68
109,69
109,70
109,71
109,72
109,73
109,74
109,75
109,76
109,77
109,78
109,79
109,80
109,81
109,82
109,83
109,84
109,85
109,86
109,87
109,88
109,89
109,90
109,91
109,92
109,93
109,94
109,95
109,96
109,97
109,98
109,99
109,100
109,101
109,102
109,103
109,104
109,140
109,141
109,142
109,143
109,144
109,145
109,146
109,147
109,148
109,149
109,150
109,151
109,152
109,153
109,154
109,155
109,156
109,157
109,158
109,159
109,160
109,161
109,162
109,163
109,164
109,165
109,166
109,167
109,168
109,169
109,170
109,171
109,172
109,173
109,174
109,175
109,176
109,177
109,178
109,179
109,180
109,181
109,182
109,183
109,184
125,61
125,62
125,63
125,64
125,65
125,66
125,67
125,68
125,69
125,70
125,71
125,72
125,73
125,74
125,75
125,76
125,77
125,78
125,79
125,80
125,81
125,82
125,83
125,84
125,85
125,86
125,87
125,88
125,89
125,90
125,91
125,92
125,93
125,94
125,95
125,96
125,97
125,98
125,99
125,100
125,101
125,102
125,103
125,104
125,140
125,141
125,142
125,143
125,144
125,145
125,146
125,147
125,148
125,149
125,150
125,151
125,152
125,153
125,154
125,155
125,156
125,157
125,158
125,159
125,160
125,161
125,162
125,163
125,164
125,165
125,166
125,167
125,168
125,169
125,170
125,171
125,172
125,173
125,174
125,175
125,176
125,177
125,178
125,179
125,180
125,181
125,182
125,183
141,61
141,62
141,63
141,64
141,65
141,66
141,67
141,68
141,69
141,70
141,71
141,72
141,73
141,74
141,75
141,76
141,77
141,78
141,79
141,80
141,81
141,82
141,83
141,84
141,85
141,86
141,87
141,88
141,89
141,90
141,91
141,92
141,93
141,94
141,95
141,96
141,97
141,98
141,99
141,100
141,101
141,102
141,103
141,104
141,140
141,141
141,142
141,143
141,144
141,145
141,146
141,147
141,148
141,149
141,150
141,151
141,152
141,153
141,154
141,155
141,156
141,157
141,158
141,159
141,160
141,161
141,162
141,163
141,164
141,165
141,166
141,167
141,168
141,169
141,170
141,171
141,172
141,173
141,174
141,175
141,176
141,177
141,178
141,179
141,180
141,181
141,182
141,183
157,61
157,62
157,63
157,64
157,65
157,66
157,67
157,68
157,69
157,70
157,71
157,72
157,73
157,74
157,75
157,76
157,77
157,78
157,79
157,80
157,81
157,82
157,83
157,84
157,85
157,86
157,87
157,88
157,89
157,90
157,91
157,92
157,93
157,94
157,95
157,96
157,97
157,98
157,99
157,100
157,101
157,102
157,103
157,104
157,140
157,141
157,142
157,143
157,144
157,145
157,146
157,147
157,148
157,149
157,150
157,151
157,152
157,153
157,154
157,155
157,156
157,157
157,158
157,159
157,160
157,161
157,162
157,163
157,164
157,165
157,166
157,167
157,168
157,169
157,170
157,171
157,172
157,173
157,174
157,175
157,176
157,177
157,178
157,179
157,180
157,181
157,182
157,183
173,61
173,62
173,63
173,64
173,65
173,66
173,67
173,68
173,69
173,70
173,71
173,72
173,73
173,74
173,75
173,76
173,77
173,78
173,79
173,80
173,81
173,82
173,83
173,84
173,85
173,86
173,87
173,88
173,89
173,90
173,91
173,92
173,93
173,94
173,95
173,96
173,97
173,98
173,99
173,100
173,101
173,102
173,103
173,104
173,140
173,141
173,142
173,143
173,144
173,145
173,146
173,147
173,148
173,149
173,150
173,151
173,152
173,153
173,154
173,155
173,156
173,157
173,158
173,159
173,160
173,161
173,162
173,163
173,164
173,165
173,166
173,167
173,168
173,169
173,170
173,171
173,172
173,173
173,174
173,175
173,176
173,177
173,178
173,179
173,180
173,181
173,182
173,183
189,60
189,61
189,62
189,63
189,64
189,65
189,66
189,67
189,68
189,69
189,70
189,71
189,72
189,73
189,74
189,75
189,76
189,77
189,78
189,79
189,80
189,81
189,82
189,83
189,84
189,85
189,86
189,87
189,88
189,89
189,90
189,91
189,92
189,93
189,94
189,95
189,96
189,97
189,98
189,99
189,100
189,101
189,102
189,103
189,104
189,140
189,141
189,142
189,143
189,144
189,145
189,146
189,147
189,148
189,149
189,150
189,151
189,152
189,153
189,154
189,155
189,156
189,157
189,158
189,159
189,160
189,161
189,162
189,163
189,164
189,165
189,166
189,167
189,168
189,169
189,170
189,171
189,172
189,173
189,174
189,175
189,176
189,177
189,178
189,179
189,180
189,181
189,182
189,183
189,184
205,60
205,61
205,62
205,63
205,64
205,65
205,66
205,67
205,68
205,69
205,70
205,71
205,72
205,73
205,74
205,75
205,76
205,77
205,78
205,79
205,80
205,81
205,82
205,83
205,84
205,85
205,86
205,87
205,88
205,89
205,90
205,91
205,92
205,93
205,94
205,95
205,96
205,97
205,98
205,99
205,100
205,101
205,102
205,103
205,104
205,140
205,141
205,142
205,143
205,144
205,145
205,146
205,147
205,148
205,149
205,150
205,151
205,152
205,153
205,154
205,155
205,156
205,157
205,158
205,159
205,160
205,161
205,162
205,163
205,164
205,165
205,166
205,167
205,168
205,169
205,170
205,171
205,172
205,173
205,174
205,175
205,176
205,177
205,178
205,179
205,180
205,181
205,182
205,183
205,184
221,61
221,62
221,63
221,64
221,65
221,66
221,67
221,68
221,69
221,70
221,71
221,72
221,73
221,74
221,75
221,76
221,77
221,78
221,79
221,80
221,81
221,82
221,83
221,84
221,85
221,86
221,87
221,88
221,89
221,90
221,91
221,92
221,93
221,94
221,95
221,96
221,97
221,98
221,99
221,100
221,101
221,102
221,103
221,104
221,140
221,141
221,142
221,143
221,144
221,145
221,146
221,147
221,148
221,149
221,150
221,151
221,152
221,153
221,154
221,155
221,156
221,157
221,158
221,159
221,160
221,161
221,162
221,163
221,164
221,165
221,166
221,167
221,168
221,169
221,170
221,171
221,172
221,173
221,174
221,175
221,176
221,177
221,178
221,179
221,180
221,181
221,182
221,183
11,60
11,61
11,62
11,63
11,64
11,65
11,66
11,67
11,68
11,69
11,70
11,71
11,72
11,73
11,74
11,75
11,76
11,77
11,78
11,79
11,80
11,81
11,82
11,83
11,84
11,85
11,86
11,87
11,88
11,89
11,90
11,91
11,92
11,93
11,94
11,95
11,96
11,97
11,98
11,99
11,100
11,101
11,102
11,103
11,104
11,140
11,141
11,142
11,143
11,144
11,145
11,146
11,147
11,148
11,149
11,150
11,151
11,152
11,153
11,154
11,155
11,156
11,157
11,158
11,159
11,160
11,161
11,162
11,163
11,164
11,165
11,166
11,167
11,168
11,169
11,170
11,171
11,172
11,173
11,174
11,175
11,176
11,177
11,178
11,179
11,180
11,181
11,182
11,183
27,61
27,62
27,63
27,64
27,65
27,66
27,67
27,68
27,69
27,70
27,71
27,72
27,73
27,74
27,75
27,76
27,77
27,78
27,79
27,80
27,81
27,82
27,83
27,84
27,85
27,86
27,87
27,88
27,89
27,90
27,91
27,92
27,93
27,94
27,95
27,96
27,97
27,98
27,99
27,100
27,101
27,102
27,103
27,104
27,140
27,141
27,142
27,143
27,144
27,145
27,146
27,147
27,148
27,149
27,150
27,151
27,152
27,153
27,154
27,155
27,156
27,157
27,158
27,159
27,160
27,161
27,162
27,163
27,164
27,165
27,166
27,167
27,168
27,169
27,170
27,171
27,172
27,173
27,174
27,175
27,176
27,177
27,178
27,179
27,180
27,181
27,182
27,183
27,184
43,61
43,62
43,63
43,64
43,65
43,66
43,67
43,68
43,69
43,70
43,71
43,72
43,73
43,74
43,75
43,76
43,77
43,78
43,79
43,80
43,81
43,82
43,83
43,84
43,85
43,86
43,87
43,88
43,89
43,90
43,91
43,92
43,93
43,94
43,95
43,96
43,97
43,98
43,99
43,100
43,101
43,102
43,103
43,104
43,140
43,141
43,142
43,143
43,144
43,145
43,146
43,147
43,148
43,149
43,150
43,151
43,152
43,153
43,154
43,155
43,156
43,157
43,158
43,159
43,160
43,161
43,162
43,163
43,164
43,165
43,166
43,167
43,168
43,169
43,170
43,171
43,172
43,173
43,174
43,175
43,176
43,177
43,178
43,179
43,180
43,181
43,182
43,183
59,61
59,62
59,63
59,64
59,65
59,66
59,67
59,68
59,69
59,70
59,71
59,72
59,73
59,74
59,75
59,76
59,77
59,78
59,79
59,80
59,81
59,82
59,83
59,84
59,85
59,86
59,87
59,88
59,89
59,90
59,91
59,92
59,93
59,94
59,95
59,96
59,97
59,98
59,99
59,100
59,101
59,102
59,103
59,104
59,140
59,141
59,142
59,143
59,144
59,145
59,146
59,147
59,148
59,149
59,150
59,151
59,152
59,153
59,154
59,155
59,156
59,157
59,158
59,159
59,160
59,161
59,162
59,163
59,164
59,165
59,166
59,167
59,168
59,169
59,170
59,171
59,172
59,173
59,174
59,175
59,176
59,177
59,178
59,179
59,180
59,181
59,182
59,183
59,184
75,61
75,62
75,63
75,64
75,65
75,66
75,67
75,68
75,69
75,70
75,71
75,72
75,73
75,74
75,75
75,76
75,77
75,78
75,79
75,80
75,81
75,82
75,83
75,84
75,85
75,86
75,87
75,88
75,89
75,90
75,91
75,92
75,93
75,94
75,95
75,96
75,97
75,98
75,99
75,100
75,101
75,102
75,103
75,104
75,140
75,141
75,142
75,143
75,144
75,145
75,146
75,147
75,148
75,149
75,150
75,151
75,152
75,153
75,154
75,155
75,156
75,157
75,158
75,159
75,160
75,161
75,162
75,163
75,164
75,165
75,166
75,167
75,168
75,169
75,170
75,171
75,172
75,173
75,174
75,175
75,176
75,177
75,178
75,179
75,180
75,181
75,182
75,183
75,184
100,61
100,62
100,63
100,64
100,65
100,66
100,67
100,68
100,69
100,70
100,71
100,72
100,73
100,74
100,75
100,76
100,77
100,78
100,79
100,80
100,81
100,82
100,83
100,84
100,85
100,86
100,87
100,88
100,89
100,90
100,91
100,92
100,93
100,94
100,95
100,96
100,97
100,98
100,99
100,100
100,101
100,102
100,103
100,104
100,140
100,141
100,142
100,143
100,144
100,145
100,146
100,147
100,148
100,149
100,150
100,151
100,152
100,153
100,154
100,155
100,156
100,157
100,158
100,159
100,160
100,161
100,162
100,163
100,164
100,165
100,166
100,167
100,168
100,169
100,170
100,171
100,172
100,173
100,174
100,175
100,176
100,177
100,178
100,179
100,180
100,181
100,182
100,183
116,61
116,62
116,63
116,64
116,65
116,66
116,67
116,68
116,69
116,70
116,71
116,72
116,73
116,74
116,75
116,76
116,77
116,78
116,79
116,80
116,81
116,82
116,83
116,84
116,85
116,86
116,87
116,88
116,89
116,90
116,91
116,92
116,93
116,94
116,95
116,96
116,97
116,98
116,99
116,100
116,101
116,102
116,103
116,104
116,140
116,141
116,142
116,143
116,144
116,145
116,146
116,147
116,148
116,149
116,150
116,151
116,152
116,153
116,154
116,155
116,156
116,157
116,158
116,159
116,160
116,161
116,162
116,163
116,164
116,165
116,166
116,167
116,168
116,169
116,170
116,171
116,172
116,173
116,174
116,175
116,176
116,177
116,178
116,179
116,180
116,181
116,182
116,183
116,184
132,61
132,62
132,63
132,64
132,65
132,66
132,67
132,68
132,69
132,70
132,71
132,72
132,73
132,74
132,75
132,76
132,77
132,78
132,79
132,80
132,81
132,82
132,83
132,84
132,85
132,86
132,87
132,88
132,89
132,90
132,91
132,92
132,93
132,94
132,95
132,96
132,97
132,98
132,99
132,100
132,101
132,102
132,103
132,104
132,140
132,141
132,142
132,143
132,144
132,145
132,146
132,147
132,148
132,149
132,150
132,151
132,152
132,153
132,154
132,155
132,156
132,157
132,158
132,159
132,160
132,161
132,162
132,163
132,164
132,165
132,166
132,167
132,168
132,169
132,170
132,171
132,172
132,173
132,174
132,175
132,176
132,177
132,178
132,179
132,180
132,181
132,182
132,183
148,60
148,61
148,62
148,63
148,64
148,65
148,66
148,67
148,68
148,69
148,70
148,71
148,72
148,73
148,74
148,75
148,76
148,77
148,78
148,79
148,80
148,81
148,82
148,83
148,84
148,85
148,86
148,87
148,88
148,89
148,90
148,91
148,92
148,93
148,94
148,95
148,96
148,97
148,98
148,99
148,100
148,101
148,102
148,103
148,104
148,140
148,141
148,142
148,143
148,144
148,145
148,146
148,147
148,148
148,149
148,150
148,151
148,152
148,153
148,154
148,155
148,156
148,157
148,158
148,159
148,160
148,161
148,162
148,163
148,164
148,165
148,166
148,167
148,168
148,169
148,170
148,171
148,172
148,173
148,174
148,175
148,176
148,177
148,178
148,179
148,180
148,181
148,182
148,183
164,60
164,61
164,62
164,63
164,64
164,65
164,66
164,67
164,68
164,69
164,70
164,71
164,72
164,73
164,74
164,75
164,76
164,77
164,78
164,79
164,80
164,81
164,82
164,83
164,84
164,85
164,86
164,87
164,88
164,89
164,90
164,91
164,92
164,93
164,94
164,95
164,96
164,97
164,98
164,99
164,100
164,101
164,102
164,103
164,104
164,140
164,141
164,142
164,143
164,144
164,145
164,146
164,147
164,148
164,149
164,150
164,151
164,152
164,153
164,154
164,155
164,156
164,157
164,158
164,159
164,160
164,161
164,162
164,163
164,164
164,165
164,166
164,167
164,168
164,169
164,170
164,171
164,172
164,173
164,174
164,175
164,176
164,177
164,178
164,179
164,180
164,181
164,182
164,183
164,184
180,60
180,61
180,62
180,63
180,64
180,65
180,66
180,67
180,68
180,69
180,70
180,71
180,72
180,73
180,74
180,75
180,76
180,77
180,78
180,79
180,80
180,81
180,82
180,83
180,84
180,85
180,86
180,87
180,88
