path,row
166,51
166,52
166,53
166,54
166,55
166,56
166,57
166,58
166,59
166,60
166,184
166,185
166,186
166,187
166,188
166,189
166,190
166,191
166,192
166,193
166,194
166,195
166,196
166,197
166,198
166,199
166,200
166,201
166,202
166,203
166,204
166,205
166,206
166,207
166,208
166,209
166,210
166,211
166,212
166,213
166,214
166,215
166,216
166,217
166,218
166,219
166,220
166,221
166,222
166,223
166,224
166,225
166,226
166,227
166,228
166,229
166,230
166,231
166,232
166,233
166,234
166,235
166,236
166,237
166,238
166,239
166,240
166,241
166,242
166,243
166,244
166,245
166,246
166,247
166,248
182,1
182,2
182,3
182,4
182,5
182,6
182,7
182,8
182,9
182,10
182,11
182,12
182,13
182,14
182,15
182,16
182,17
182,18
182,19
182,20
182,21
182,22
182,23
182,24
182,25
182,26
182,27
182,28
182,29
182,30
182,31
182,32
182,33
182,34
182,35
182,36
182,37
182,38
182,39
182,40
182,41
182,42
182,43
182,44
182,45
182,46
182,47
182,48
182,49
182,50
182,51
182,52
182,53
182,54
182,55
182,56
182,57
182,58
182,59
182,184
182,185
182,186
182,187
182,188
182,189
182,190
182,191
182,192
182,193
182,194
182,195
182,196
182,197
182,198
182,199
182,200
182,201
182,202
182,203
182,204
182,205
182,206
182,207
182,208
182,209
182,210
182,211
182,212
182,213
182,214
182,215
182,216
182,217
182,218
182,219
182,220
182,221
182,222
182,223
182,224
182,225
182,226
182,227
182,228
182,229
182,230
182,231
182,232
182,233
182,234
182,235
182,236
182,237
182,238
182,239
182,240
182,241
182,242
182,243
182,244
182,245
182,246
182,247
182,248
198,1
198,2
198,3
198,4
198,5
198,6
198,7
198,8
198,9
198,10
198,11
198,12
198,13
198,14
198,15
198,16
198,17
198,18
198,19
198,20
198,21
198,22
198,23
198,24
198,25
198,26
198,27
198,28
198,29
198,30
198,31
198,32
198,33
198,34
198,35
198,36
198,37
198,38
198,39
198,40
198,41
198,42
198,43
198,44
198,45
198,46
198,47
198,48
198,49
198,50
198,51
198,52
198,53
198,54
198,55
198,56
198,57
198,58
198,59
198,184
198,185
198,186
198,187
198,188
198,189
198,190
198,191
198,192
198,193
198,194
198,195
198,196
198,197
198,198
198,199
198,200
198,201
198,202
198,203
198,204
198,205
198,206
198,207
198,208
198,209
198,210
198,211
198,212
198,213
198,214
198,215
198,216
198,217
198,218
198,219
198,220
198,221
198,222
198,223
198,224
198,225
198,226
198,227
198,228
198,229
198,230
198,231
198,232
198,233
198,234
198,235
198,236
198,237
198,238
198,239
198,240
198,241
198,242
198,243
198,244
198,245
198,246
198,247
198,248
214,1
214,2
214,3
214,4
214,5
214,6
214,7
214,8
214,9
214,10
214,11
214,12
214,13
214,14
214,15
214,16
214,17
214,18
214,19
214,20
214,21
214,22
214,23
214,24
214,25
214,26
214,27
214,28
214,29
214,30
214,31
214,32
214,33
214,34
214,35
214,36
214,37
214,38
214,39
214,40
214,41
214,42
214,43
214,44
214,45
214,46
214,47
214,48
214,49
214,50
214,51
214,52
214,53
214,54
214,55
214,56
214,57
214,58
214,59
214,185
214,186
214,187
214,188
214,189
214,190
214,191
214,192
214,193
214,194
214,195
214,196
214,197
214,198
214,199
214,200
214,201
214,202
214,203
214,204
214,205
214,206
214,207
214,208
214,209
214,210
214,211
214,212
214,213
214,214
214,215
214,216
214,217
214,218
214,219
214,220
214,221
214,222
214,223
214,224
214,225
214,226
214,227
214,228
214,229
214,230
214,231
214,232
214,233
214,234
214,235
214,236
214,237
214,238
214,239
214,240
214,241
214,242
214,243
214,244
214,245
214,246
214,247
214,248
230,1
230,2
230,3
230,4
230,5
230,6
230,7
230,8
230,9
230,10
230,11
230,12
230,13
230,14
230,15
230,16
230,17
230,18
230,19
230,20
230,21
230,22
230,23
230,24
230,25
230,26
230,27
230,28
230,29
230,30
230,31
230,32
230,33
230,34
230,35
230,36
230,37
230,38
230,39
230,40
230,41
230,42
230,43
230,44
230,45
230,46
230,47
230,48
230,49
230,50
230,51
230,52
230,53
230,54
230,55
230,56
230,57
230,58
230,59
230,60
230,185
230,186
230,187
230,188
230,189
230,190
230,191
230,192
230,193
230,194
230,195
230,196
230,197
230,198
230,199
230,200
230,201
230,202
230,203
230,204
230,205
230,206
230,207
230,208
230,209
230,210
230,211
230,212
230,213
230,214
230,215
230,216
230,217
230,218
230,219
230,220
230,221
230,222
230,223
230,224
230,225
230,226
230,227
230,228
230,229
230,230
230,231
230,232
230,233
230,234
230,235
230,236
230,237
230,238
230,239
230,240
230,241
230,242
230,243
230,244
230,245
230,246
230,247
230,248
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
4,24
4,25
4,26
4,27
4,28
4,29
4,30
4,31
4,32
4,33
4,34
4,35
4,36
4,37
4,38
4,39
4,40
4,41
4,42
4,43
4,44
4,45
4,46
4,47
4,48
4,49
4,50
4,51
4,52
4,53
4,54
4,55
4,56
4,57
4,58
4,59
4,60
4,184
4,185
4,186
4,187
4,188
4,189
4,190
4,191
4,192
4,193
4,194
4,195
4,196
4,197
4,198
4,199
4,200
4,201
4,202
4,203
4,204
4,205
4,206
4,207
4,208
4,209
4,210
4,211
4,212
4,213
4,214
4,215
4,216
4,217
4,218
4,219
4,220
4,221
4,222
4,223
4,224
4,225
4,226
4,227
4,228
4,229
4,230
4,231
4,232
4,233
4,234
4,235
4,236
4,237
4,238
4,239
4,240
4,241
4,242
4,243
4,244
4,245
4,246
4,247
4,248
20,1
20,2
20,3
20,4
20,5
20,6
20,7
20,8
20,9
20,10
20,11
20,12
20,13
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,27
20,28
20,29
20,30
20,31
20,32
20,33
20,34
20,35
20,36
20,37
20,38
20,39
20,40
20,41
20,42
20,43
20,44
20,45
20,46
20,47
20,48
20,49
20,50
20,51
20,52
20,53
20,54
20,55
20,56
20,57
20,58
20,59
20,60
20,184
20,185
20,186
20,187
20,188
20,189
20,190
20,191
20,192
20,193
20,194
20,195
20,196
20,197
20,198
20,199
20,200
20,201
20,202
20,203
20,204
20,205
20,206
20,207
20,208
20,209
20,210
20,211
20,212
20,213
20,214
20,215
20,216
20,217
20,218
20,219
20,220
20,221
20,222
20,223
20,224
20,225
20,226
20,227
20,228
20,229
20,230
20,231
20,232
20,233
20,234
20,235
20,236
20,237
20,238
20,239
20,240
20,241
20,242
20,243
20,244
20,245
20,246
20,247
20,248
36,1
36,2
36,3
36,4
36,5
36,6
36,7
36,8
36,9
36,10
36,11
36,12
36,13
36,14
36,15
36,16
36,17
36,18
36,19
36,20
36,21
36,22
36,23
36,24
36,25
36,26
36,27
36,28
36,29
36,30
36,31
36,32
36,33
36,34
36,35
36,36
36,37
36,38
36,39
36,40
36,41
36,42
36,43
36,44
36,45
36,46
36,47
36,48
36,49
36,50
36,51
36,52
36,53
36,54
36,55
36,56
36,57
36,58
36,59
36,185
36,186
36,187
36,188
36,189
36,190
36,191
36,192
36,193
36,194
36,195
36,196
36,197
36,198
36,199
36,200
36,201
36,202
36,203
36,204
36,205
36,206
36,207
36,208
36,209
36,210
36,211
36,212
36,213
36,214
36,215
36,216
36,217
36,218
36,219
36,220
36,221
36,222
36,223
36,224
36,225
36,226
36,227
36,228
36,229
36,230
36,231
36,232
36,233
36,234
36,235
36,236
36,237
36,238
36,239
36,240
36,241
36,242
36,243
36,244
36,245
36,246
36,247
36,248
52,1
52,2
52,3
52,4
52,5
52,6
52,7
52,8
52,9
52,10
52,11
52,12
52,13
52,14
52,15
52,16
52,17
52,18
52,19
52,20
52,21
52,22
52,23
52,24
52,25
52,26
52,27
52,28
52,29
52,30
52,31
52,32
52,33
52,34
52,35
52,36
52,37
52,38
52,39
52,40
52,41
52,42
52,43
52,44
52,45
52,46
52,47
52,48
52,49
52,50
52,51
52,52
52,53
52,54
52,55
52,56
52,57
52,58
52,59
52,184
52,185
52,186
52,187
52,188
52,189
52,190
52,191
52,192
52,193
52,194
52,195
52,196
52,197
52,198
52,199
52,200
52,201
52,202
52,203
52,204
52,205
52,206
52,207
52,208
52,209
52,210
52,211
52,212
52,213
52,214
52,215
52,216
52,217
52,218
52,219
52,220
52,221
52,222
52,223
52,224
52,225
52,226
52,227
52,228
52,229
52,230
52,231
52,232
52,233
52,234
52,235
52,236
52,237
52,238
52,239
52,240
52,241
52,242
52,243
52,244
52,245
52,246
52,247
52,248
68,1
68,2
68,3
68,4
68,5
68,6
68,7
68,8
68,9
68,10
68,11
68,12
68,13
68,14
68,15
68,16
68,17
68,18
68,19
68,20
68,21
68,22
68,23
68,24
68,25
68,26
68,27
68,28
68,29
68,30
68,31
68,32
68,33
68,34
68,35
68,36
68,37
68,38
68,39
68,40
68,41
68,42
68,43
68,44
68,45
68,46
68,47
68,48
68,49
68,50
68,51
68,52
68,53
68,54
68,55
68,56
68,57
68,58
68,59
68,185
68,186
68,187
68,188
68,189
68,190
68,191
68,192
68,193
68,194
68,195
68,196
68,197
68,198
68,199
68,200
68,201
68,202
68,203
68,204
68,205
68,206
68,207
68,208
68,209
68,210
68,211
68,212
68,213
68,214
68,215
68,216
68,217
68,218
68,219
68,220
68,221
68,222
68,223
68,224
68,225
68,226
68,227
68,228
68,229
68,230
68,231
68,232
68,233
68,234
68,235
68,236
68,237
68,238
68,239
68,240
68,241
68,242
68,243
68,244
68,245
68,246
68,247
68,248
84,1
84,2
84,3
84,4
84,5
84,6
84,7
84,8
84,9
84,10
84,11
84,12
84,13
84,14
84,15
84,16
84,17
84,18
84,19
84,20
84,21
84,22
84,23
84,24
84,25
84,26
84,27
84,28
84,29
84,30
84,31
84,32
84,33
84,34
84,35
84,36
84,37
84,38
84,39
84,40
84,41
84,42
84,43
84,44
84,45
84,46
84,47
84,48
84,49
84,50
84,51
84,52
84,53
84,54
84,55
84,56
84,57
84,58
84,59
84,184
84,185
84,186
84,187
84,188
84,189
84,190
84,191
84,192
84,193
84,194
84,195
84,196
84,197
84,198
84,199
84,200
84,201
84,202
84,203
84,204
84,205
84,206
84,207
84,208
84,209
84,210
84,211
84,212
84,213
84,214
84,215
84,216
84,217
84,218
84,219
84,220
84,221
84,222
84,223
84,224
84,225
84,226
84,227
84,228
84,229
84,230
84,231
84,232
84,233
84,234
84,235
84,236
84,237
84,238
84,239
84,240
84,241
84,242
84,243
84,244
84,245
84,246
84,247
84,248
93,1
93,2
93,3
93,4
93,5
93,6
93,7
93,8
93,9
93,10
93,11
93,12
93,13
93,14
93,15
93,16
93,17
93,18
93,19
93,20
93,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
93,42
93,43
93,44
93,45
93,46
93,47
93,48
93,49
93,50
93,51
93,52
93,53
93,54
93,55
93,56
93,57
93,58
93,59
93,60
93,185
93,186
93,187
93,188
93,189
93,190
93,191
93,192
93,193
93,194
93,195
93,196
93,197
93,198
93,199
93,200
93,201
93,202
93,203
93,204
93,205
93,206
93,207
93,208
93,209
93,210
93,211
93,212
93,213
93,214
93,215
93,216
93,217
93,218
93,219
93,220
93,221
93,222
93,223
93,224
93,225
93,226
93,227
93,228
93,229
93,230
93,231
93,232
93,233
93,234
93,235
93,236
93,237
93,238
93,239
93,240
93,241
93,242
93,243
93,244
93,245
93,246
93,247
93,248
109,1
109,2
109,3
109,4
109,5
109,6
109,7
109,8
109,9
109,10
109,11
109,12
109,13
109,14
109,15
109,16
109,17
109,18
109,19
109,20
109,21
109,22
109,23
109,24
109,25
109,26
109,27
109,28
109,29
109,30
109,31
109,32
109,33
109,34
109,35
109,36
109,37
109,38
109,39
109,40
109,41
109,42
109,43
109,44
109,45
109,46
109,47
109,48
109,49
109,50
109,51
109,52
109,53
109,54
109,55
109,56
109,57
109,58
109,59
109,60
109,185
109,186
109,187
109,188
109,189
109,190
109,191
109,192
109,193
109,194
109,195
109,196
109,197
109,198
109,199
109,200
109,201
109,202
109,203
109,204
109,205
109,206
109,207
109,208
109,209
109,210
109,211
109,212
109,213
109,214
109,215
109,216
109,217
109,218
109,219
109,220
109,221
109,222
109,223
109,224
109,225
109,226
109,227
109,228
109,229
109,230
109,231
109,232
109,233
109,234
109,235
109,236
109,237
109,238
109,239
109,240
109,241
109,242
109,243
109,244
109,245
109,246
109,247
109,248
125,1
125,2
125,3
125,4
125,5
125,6
125,7
125,8
125,9
125,10
125,11
125,12
125,13
125,14
125,15
125,16
125,17
125,18
125,19
125,20
125,21
125,22
125,23
125,24
125,25
125,26
125,27
125,28
125,29
125,30
125,31
125,32
125,33
125,34
125,35
125,36
125,37
125,38
125,39
125,40
125,41
125,42
125,43
125,44
125,45
125,46
125,47
125,48
125,49
125,50
125,51
125,52
125,53
125,54
125,55
125,56
125,57
125,58
125,59
125,60
125,184
125,185
125,186
125,187
125,188
125,189
125,190
125,191
125,192
125,193
125,194
125,195
125,196
125,197
125,198
125,199
125,200
125,201
125,202
125,203
125,204
125,205
125,206
125,207
125,208
125,209
125,210
125,211
125,212
125,213
125,214
125,215
125,216
125,217
125,218
125,219
125,220
125,221
125,222
125,223
125,224
125,225
125,226
125,227
125,228
125,229
125,230
125,231
125,232
125,233
125,234
125,235
125,236
125,237
125,238
125,239
125,240
125,241
125,242
125,243
125,244
125,245
125,246
125,247
125,248
141,1
141,2
141,3
141,4
141,5
141,6
141,7
141,8
141,9
141,10
141,11
141,12
141,13
141,14
141,15
141,16
141,17
141,18
141,19
141,20
141,21
141,22
141,23
141,24
141,25
141,26
141,27
141,28
141,29
141,30
141,31
141,32
141,33
141,34
141,35
141,36
141,37
141,38
141,39
141,40
141,41
141,42
141,43
141,44
141,45
141,46
141,47
141,48
141,49
141,50
141,51
141,52
141,53
141,54
141,55
141,56
141,57
141,58
141,59
141,60
141,184
141,185
141,186
141,187
141,188
141,189
141,190
141,191
141,192
141,193
141,194
141,195
141,196
141,197
141,198
141,199
141,200
141,201
141,202
141,203
141,204
141,205
141,206
141,207
141,208
141,209
141,210
141,211
141,212
141,213
141,214
141,215
141,216
141,217
141,218
141,219
141,220
141,221
141,222
141,223
141,224
141,225
141,226
141,227
141,228
141,229
141,230
141,231
141,232
141,233
141,234
141,235
141,236
141,237
141,238
141,239
141,240
141,241
141,242
141,243
141,244
141,245
141,246
141,247
141,248
157,1
157,2
157,3
157,4
157,5
157,6
157,7
157,8
157,9
157,10
157,11
157,12
157,13
157,14
157,15
157,16
157,17
157,18
157,19
157,20
157,21
157,22
157,23
157,24
157,25
157,26
157,27
157,28
157,29
157,30
157,31
157,32
157,33
157,34
157,35
157,36
157,37
157,38
157,39
157,40
157,41
157,42
157,43
157,44
157,45
157,46
157,47
157,48
157,49
157,50
157,51
157,52
157,53
157,54
157,55
157,56
157,57
157,58
157,59
157,60
157,184
157,185
157,186
157,187
157,188
157,189
157,190
157,191
157,192
157,193
157,194
157,195
157,196
157,197
157,198
157,199
157,200
157,201
157,202
157,203
157,204
157,205
157,206
157,207
157,208
157,209
157,210
157,211
157,212
157,213
157,214
157,215
157,216
157,217
157,218
157,219
157,220
157,221
157,222
157,223
157,224
157,225
157,226
157,227
157,228
157,229
157,230
157,231
157,232
157,233
157,234
157,235
157,236
157,237
157,238
157,239
157,240
157,241
157,242
157,243
157,244
157,245
157,246
157,247
157,248
173,1
173,2
173,3
173,4
173,5
173,6
173,7
173,8
173,9
173,10
173,11
173,12
173,13
173,14
173,15
173,16
173,17
173,18
173,19
173,20
173,21
173,22
173,23
173,24
173,25
173,26
173,27
173,28
173,29
173,30
173,31
173,32
173,33
173,34
173,35
173,36
173,37
173,38
173,39
173,40
173,41
173,42
173,43
173,44
173,45
173,46
173,47
173,48
173,49
173,50
173,51
173,52
173,53
173,54
173,55
173,56
173,57
173,58
173,59
173,60
173,184
173,185
173,186
173,187
173,188
173,189
173,190
173,191
173,192
173,193
173,194
173,195
173,196
173,197
173,198
173,199
173,200
173,201
173,202
173,203
173,204
173,205
173,206
173,207
173,208
173,209
173,210
173,211
173,212
173,213
173,214
173,215
173,216
173,217
173,218
173,219
173,220
173,221
173,222
173,223
173,224
173,225
173,226
173,227
173,228
173,229
173,230
173,231
173,232
173,233
173,234
173,235
173,236
173,237
173,238
173,239
173,240
173,241
173,242
173,243
173,244
173,245
173,246
173,247
173,248
189,1
189,2
189,3
189,4
189,5
189,6
189,7
189,8
189,9
189,10
189,11
189,12
189,13
189,14
189,15
189,16
189,17
189,18
189,19
189,20
189,21
189,22
189,23
189,24
189,25
189,26
189,27
189,28
189,29
189,30
189,31
189,32
189,33
189,34
189,35
189,36
189,37
189,38
189,39
189,40
189,41
189,42
189,43
189,44
189,45
189,46
189,47
189,48
189,49
189,50
189,51
189,52
189,53
189,54
189,55
189,56
189,57
189,58
189,59
189,185
189,186
189,187
189,188
189,189
189,190
189,191
189,192
189,193
189,194
189,195
189,196
189,197
189,198
189,199
189,200
189,201
189,202
189,203
189,204
189,205
189,206
189,207
189,208
189,209
189,210
189,211
189,212
189,213
189,214
189,215
189,216
189,217
189,218
189,219
189,220
189,221
189,222
189,223
189,224
189,225
189,226
189,227
189,228
189,229
189,230
189,231
189,232
189,233
189,234
189,235
189,236
189,237
189,238
189,239
189,240
189,241
189,242
189,243
189,244
189,245
189,246
189,247
189,248
205,1
205,2
205,3
205,4
205,5
205,6
205,7
205,8
205,9
205,10
205,11
205,12
205,13
205,14
205,15
205,16
205,17
205,18
205,19
205,20
205,21
205,22
205,23
205,24
205,25
205,26
205,27
205,28
205,29
205,30
205,31
205,32
205,33
205,34
205,35
205,36
205,37
205,38
205,39
205,40
205,41
205,42
205,43
205,44
205,45
205,46
205,47
205,48
205,49
205,50
205,51
205,52
205,53
205,54
205,55
205,56
205,57
205,58
205,59
205,185
205,186
205,187
205,188
205,189
205,190
205,191
205,192
205,193
205,194
205,195
205,196
205,197
205,198
205,199
205,200
205,201
205,202
205,203
205,204
205,205
205,206
205,207
205,208
205,209
205,210
205,211
205,212
205,213
205,214
205,215
205,216
205,217
205,218
205,219
205,220
205,221
205,222
205,223
205,224
205,225
205,226
205,227
205,228
205,229
205,230
205,231
205,232
205,233
205,234
205,235
205,236
205,237
205,238
205,239
205,240
205,241
205,242
205,243
205,244
205,245
205,246
205,247
205,248
221,1
221,2
221,3
221,4
221,5
221,6
221,7
221,8
221,9
221,10
221,11
221,12
221,13
221,14
221,15
221,16
221,17
221,18
221,19
221,20
221,21
221,22
221,23
221,24
221,25
221,26
221,27
